fecha_fact;fact;fact_pos;canal;ID;denominacion_1;valor;servicio;descservicio;tiposervicio;tipopres
16/08/2023;119878;20;VA;89098048;EMP;103000.0;Bienestar;Bienestar personas;VentaInterna;Normal
9/11/2023;136279;10;VA;90091420;EMP;116400.0;CES;CES Educa;VentaInterna;Especial
17/10/2023;134934;60;VA;80012969;EMP;282900.0;CES;CES Educa;VentaInterna;Especial
19/12/2023;149108;10;VA;90163036;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/09/2023;111608;10;CT;90142129;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/11/2023;135665;10;VA;90042959;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/10/2023;129804;10;VA;81102224;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/06/2023;7896;20;VA;81100403;EMP;309000.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;119917;20;VA;81100403;EMP;103000.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/08/2023;121465;10;VA;89092202;EMP;37500.0;CES;CES Educa;VentaInterna;Especial
1/09/2023;8259;10;CT;90016172;T.A.;325000.0;Escuela;Idiomas;VentaInterna;Normal
6/09/2023;122408;10;VA;81102224;T.A.;9800.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/09/2023;127658;60;VA;81101355;EMP;201000.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/12/2023;137126;20;VA;81101245;EMP;2204000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/10/2023;133953;60;VA;81102986;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
27/11/2023;127915;50;VA;90052627;EMP;3480000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
27/12/2023;149857;60;VA;90104019;T.A.;66700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142042;10;VA;89090703;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/11/2023;141136;10;CT;90001474;EMP;152300.0;CES;CES Educa;VentaInterna;Especial
18/09/2023;126988;20;VA;89093385;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134345;140;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
11/12/2023;144791;90;VA;81102986;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
27/10/2023;132936;40;VA;90104019;T.A.;182000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127203;10;VA;90098377;EMP;387200.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/07/2023;112902;10;VA;90100460;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;94732;10;VA;81103886;T.A.;66700.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;140721;40;VA;90104019;T.A.;631200.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/07/2023;114060;20;VA;90094120;EMP;49000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
5/07/2023;108146;10;VA;90090278;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/12/2023;143239;20;CT;90122207;EMP;3136000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
6/12/2023;143932;20;CT;90052796;T.A.;21000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
25/10/2023;134345;50;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
5/07/2023;107979;10;CT;90001474;EMP;580000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
13/12/2023;121445;10;CT;90123489;EMP;1740000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
20/09/2023;120141;20;CT;90146051;T.A.;150000.0;SedeExterna;Vivencias;VentaExterna;Especial
9/11/2023;121604;10;CT;90146669;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;118908;10;VA;81102986;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/11/2023;135935;40;VA;90090278;T.A.;52600.0;Escuela;CES Emp;VentaInterna;Normal
11/09/2023;101425;10;VA;90057518;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;144893;60;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/12/2023;149227;10;VA;89092202;EMP;190530.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/09/2023;129209;10;VA;80007263;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/07/2023;112078;10;VA;81102640;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/12/2023;140860;30;VA;81101671;EMP;329307.0;SedeExterna;Vivencias;VentaInterna;Especial
30/11/2023;141837;20;VA;90001875;T.A.;300000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
27/09/2023;8376;20;CT;90051748;T.A.;135000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142545;10;VA;90049006;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;106256;20;VA;90117444;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;98569;30;VA;90137658;EMP;700000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;148102;10;VA;90059043;EMP;1486604.0;Bienestar;Bienestar personas;VentaInterna;Especial
14/11/2023;140817;10;VA;90041224;EMP;4000000.0;SedeExterna;Sede Interna Emp;VentaInterna;Especial
20/09/2023;8359;10;CT;90036073;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/12/2023;148076;20;VA;80004254;EMP;463500.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;8639;20;VA;81102986;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;147791;10;VA;89098048;EMP;525000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;133815;10;VA;90052935;EMP;3612000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
17/10/2023;134944;10;VA;90097976;EMP;1058500.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/08/2023;120176;10;CT;90144635;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/12/2023;140860;40;VA;81101671;EMP;456192.0;SedeExterna;Vivencias;VentaInterna;Especial
5/12/2023;144893;110;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
1/12/2023;136197;10;CT;89092818;T.A.;250000.0;SedeExterna;Vivencias;VentaExterna;Especial
17/07/2023;112007;10;VA;83006453;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;147759;10;VA;81100403;EMP;87500.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/06/2023;105903;10;VA;90001474;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127766;10;CT;80025425;EMP;95900.0;CES;CES Educa;VentaInterna;Especial
15/06/2023;105975;140;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
22/08/2023;119422;30;VA;90130238;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
15/06/2023;105975;270;VA;90038012;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;135727;10;CT;81102640;EMP;2752000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
17/11/2023;8641;20;VA;81102986;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
28/11/2023;135235;60;VA;90043241;T.A.;425600.0;SedeExterna;Vivencias;VentaInterna;Normal
18/10/2023;134266;40;VA;89093385;EMP;174800.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/07/2023;113534;10;VA;90108504;EMP;700000.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144791;70;VA;81102986;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/11/2023;140721;10;VA;90104019;T.A.;333500.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/11/2023;143494;30;VA;89092202;T.A.;307500.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/08/2023;121914;10;VA;90100460;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;128182;10;VA;81103886;T.A.;69900.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134758;10;VA;90163036;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;143967;10;VA;81103886;T.A.;315600.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;146625;20;VA;90059043;T.A.;53100.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/09/2023;8376;30;CT;90051748;T.A.;315000.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/11/2023;8704;10;VA;90087821;EMP;182400.0;Ahorro;Seguros;VentaInterna;Normal
8/09/2023;125913;10;VA;90087821;EMP;100500.0;CES;CES Educa;VentaInterna;Especial
22/11/2023;122080;10;VA;90052796;EMP;360000.0;Escuela;CES Emp;VentaInterna;Normal
5/07/2023;107883;10;VA;81102224;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;136977;20;CT;81103883;EMP;811000.0;SedeExterna;Vivencias;VentaInterna;Especial
18/07/2023;112236;20;VA;81102986;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;10;VA;90057518;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/11/2023;142285;290;VA;90057518;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/10/2023;134336;50;VA;90038012;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;129226;10;CT;81101355;EMP;49800.0;CES;CES Educa;VentaInterna;Especial
27/12/2023;143870;120;VA;80000515;EMP;385363.0;SedeExterna;Vivencias;VentaInterna;Especial
11/07/2023;111708;10;CT;90017066;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134266;10;VA;89093385;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;134336;120;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
11/09/2023;119665;10;VA;90094489;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;134601;70;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/07/2023;7984;10;CT;90056582;EMP;283500.0;Escuela;CES Emp;VentaInterna;Normal
17/11/2023;8641;10;VA;81102986;EMP;193600.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134345;160;VA;90057518;EMP;49700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
12/10/2023;133754;10;CT;81102640;EMP;136800.0;Ahorro;Seguros;VentaInterna;Normal
13/12/2023;143846;10;VA;90015364;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/09/2023;103699;10;VA;89093385;EMP;8100.0;Bienestar;Bienestar Emp;VentaInterna;Especial
18/09/2023;126379;20;VA;80005670;EMP;360500.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/07/2023;8059;10;CT;90128795;EMP;2764050.0;SedeExterna;Vivencias;VentaInterna;Normal
24/08/2023;115201;30;CT;90163036;EMP;154500.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;141520;30;VA;90036983;EMP;35000.0;SedeExterna;Vivencias;VentaExterna;Especial
29/06/2023;107620;10;CT;90144635;EMP;525000.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;135351;20;CT;90128283;EMP;618000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;148974;40;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;127682;10;VA;80024892;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/08/2023;121505;10;VA;90052796;EMP;165900.0;CES;CES Educa;VentaInterna;Especial
18/09/2023;126988;30;VA;89093385;EMP;87400.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/12/2023;126488;10;VA;90076533;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/12/2023;148066;10;VA;90128283;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/12/2023;148066;20;VA;90128283;EMP;824000.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;143897;40;CT;90068877;T.A.;205000.0;SedeExterna;Vivencias;VentaExterna;Especial
19/10/2023;134336;60;VA;90038012;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;136238;10;VA;80009002;EMP;584450.0;CES;CES Educa;VentaInterna;Especial
20/10/2023;135303;20;VA;90108504;EMP;154500.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;146625;10;VA;90059043;T.A.;204000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/12/2023;146287;30;CT;90056466;EMP;2900000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
31/10/2023;134601;80;VA;90120903;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
31/08/2023;119959;10;CT;81104720;EMP;850800.0;Bienestar;Bienestar personas;VentaInterna;Especial
19/07/2023;112765;10;VA;90163036;EMP;196800.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/09/2023;114961;10;VA;90137658;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;112236;10;VA;81102986;EMP;193600.0;Bienestar;Bienestar personas;VentaInterna;Normal
7/07/2023;107894;20;VA;81103886;T.A.;9000.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/09/2023;128497;10;VA;90091420;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;141455;10;VA;90042959;EMP;175000.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;114975;40;CT;80008918;EMP;544008.0;SedeExterna;Vivencias;VentaInterna;Especial
26/07/2023;114245;20;VA;90087821;EMP;159950.0;CES;CES Educa;VentaInterna;Especial
18/09/2023;125859;10;CT;90052796;EMP;62700.0;Bienestar;Bienestar personas;VentaInterna;Normal
4/12/2023;141221;10;VA;89098535;EMP;145420.0;SedeExterna;Vivencias;VentaInterna;Especial
14/06/2023;106311;10;VA;90049006;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127700;10;VA;90034319;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;127407;20;VA;90049006;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/11/2023;143082;10;VA;90034319;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144898;90;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/10/2023;134336;40;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
3/08/2023;113105;20;CT;89091406;EMP;60000.0;SedeExterna;Vivencias;VentaExterna;Especial
12/07/2023;999999;10;TU;90062268;;339292.0;SedeExterna;Viaje;VentaInterna;Normal
25/10/2023;129414;100;VA;90153046;EMP;108344.0;SedeExterna;Vivencias;VentaInterna;Especial
21/12/2023;149513;10;VA;89093385;EMP;472800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;134336;20;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;121062;10;VA;80018032;EMP;360000.0;Escuela;CES Emp;VentaInterna;Normal
18/10/2023;134266;50;VA;89093385;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/12/2023;140860;20;VA;81101671;EMP;386400.0;SedeExterna;Vivencias 2;VentaInterna;Normal
6/09/2023;122509;40;CT;90047572;T.A.;110600.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/10/2023;101426;10;VA;90057518;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
8/11/2023;120096;10;VA;89030065;EMP;3862200.0;SedeExterna;Vivencias;VentaInterna;Normal
30/10/2023;129795;30;VA;90052796;EMP;342000.0;Escuela;CES Emp;VentaInterna;Normal
27/09/2023;125942;50;CT;90056359;EMP;30000.0;SedeExterna;Vivencias;VentaExterna;Especial
31/10/2023;128017;30;CT;90025142;EMP;25000.0;SedeExterna;Vivencias;VentaExterna;Normal
10/08/2023;118320;10;VA;81102224;T.A.;9800.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;133815;60;VA;90052935;T.A.;66741.0;SedeExterna;Vivencias;VentaExterna;Especial
13/09/2023;126415;10;VA;90100460;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/09/2023;126545;30;VA;90163036;EMP;114000.0;Ahorro;Seguros;VentaInterna;Normal
24/08/2023;121072;10;CT;80024892;EMP;201000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/09/2023;120141;50;CT;90146051;T.A.;657823.0;SedeExterna;Vivencias;VentaExterna;Especial
6/09/2023;121351;20;VA;80025425;EMP;25700.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
28/12/2023;149945;10;VA;81101586;EMP;198600.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119184;10;VA;90098377;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
22/08/2023;119422;110;VA;90130238;EMP;87400.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;149072;10;VA;90117444;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;143897;50;CT;90068877;T.A.;10000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/11/2023;142468;10;VA;90124009;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
2/06/2023;101720;10;CT;80019279;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/11/2023;136988;10;CT;80005670;EMP;591000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;350;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/07/2023;112602;20;VA;90120903;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
25/10/2023;136114;10;CT;80025425;EMP;444900.0;CES;CES Educa;VentaInterna;Especial
10/08/2023;114895;50;VA;90097976;T.A.;10000.0;SedeExterna;Vivencias;VentaExterna;Especial
10/07/2023;107744;10;VA;90094489;EMP;754000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
24/08/2023;120835;50;VA;90090259;T.A.;189000.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105837;10;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/11/2023;135235;70;VA;90043241;T.A.;239400.0;SedeExterna;Vivencias;VentaInterna;Normal
22/08/2023;112542;20;VA;90098748;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112602;40;VA;90120903;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/08/2023;121059;10;VA;80007263;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/08/2023;121473;10;VA;80009002;EMP;438900.0;CES;CES Educa;VentaInterna;Especial
10/08/2023;118447;20;VA;81102986;T.A.;133400.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/12/2023;144537;30;CT;90033066;EMP;15000.0;SedeExterna;Vivencias;VentaExterna;Especial
13/12/2023;147791;20;VA;89098048;EMP;309000.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/07/2023;111333;10;VA;80011782;EMP;188100.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;107511;30;VA;90120903;EMP;15000.0;SedeExterna;Vivencias;VentaExterna;Especial
24/10/2023;133694;10;CT;90001474;EMP;2262000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
20/11/2023;142503;10;VA;90005035;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/09/2023;115093;30;VA;90022365;EMP;25000.0;SedeExterna;Vivencias;VentaExterna;Especial
25/07/2023;107941;30;VA;81103019;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
26/10/2023;126114;50;VA;90124009;EMP;1400000.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/07/2023;113417;20;CT;90144635;EMP;309000.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;122301;10;VA;90094489;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;114895;30;VA;90097976;EMP;58000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
4/07/2023;108042;20;VA;90042959;EMP;103000.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/10/2023;134927;10;VA;90062588;EMP;564900.0;CES;CES Educa;VentaInterna;Especial
14/11/2023;141192;10;VA;90087821;EMP;182400.0;Ahorro;Seguros;VentaInterna;Normal
20/11/2023;142285;140;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
10/07/2023;108242;10;VA;90015364;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;126563;20;VA;90094120;T.A.;128100.0;Escuela;CES Emp;VentaInterna;Normal
25/08/2023;121106;10;VA;90036983;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;144891;10;VA;90052627;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;113598;50;VA;90163036;EMP;91200.0;Ahorro;Seguros;VentaInterna;Normal
17/11/2023;140721;100;VA;90104019;T.A.;97700.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134180;10;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;112348;10;VA;90052627;EMP;191700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119089;10;VA;90056582;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/10/2023;133879;60;CT;90124513;EMP;99511.0;SedeExterna;Vivencias;VentaExterna;Especial
24/11/2023;141740;10;VA;90021539;EMP;552596.0;SedeExterna;Vivencias;VentaInterna;Normal
23/12/2023;999999;10;TU;90062268;;765000.0;SedeExterna;Viaje;VentaInterna;Normal
24/10/2023;129805;10;VA;81102224;T.A.;69900.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/10/2023;135666;10;VA;90042864;EMP;700000.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144791;80;VA;81102986;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
5/07/2023;107883;20;VA;81102224;T.A.;18100.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134345;90;VA;90057518;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/10/2023;111516;10;CT;80017038;EMP;2800000.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/12/2023;144537;40;CT;90033066;EMP;604466.0;SedeExterna;Vivencias;VentaExterna;Especial
17/11/2023;141462;20;VA;90042864;EMP;824000.0;Bienestar;Bienestar personas;VentaInterna;Normal
7/12/2023;108228;10;CT;90036073;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;106256;10;VA;90117444;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;141582;10;VA;90059043;EMP;637116.0;Bienestar;Bienestar personas;VentaInterna;Especial
11/09/2023;114612;10;VA;80011782;EMP;1691200.0;Bienestar;Bienestar personas;VentaInterna;Especial
13/12/2023;145285;10;VA;90137760;EMP;1782500.0;Bienestar;Bienestar personas;VentaInterna;Especial
1/09/2023;8259;30;CT;90016172;T.A.;213798.0;Escuela;Idiomas;VentaInterna;Normal
7/09/2023;8303;10;VA;90093130;EMP;1634400.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/07/2023;112236;70;VA;81102986;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
22/09/2023;128583;10;VA;80009002;T.A.;68300.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142545;20;VA;90049006;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/08/2023;120835;40;VA;90090259;T.A.;488000.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;134601;30;VA;90120903;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;127110;10;VA;90056582;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;126988;10;VA;89093385;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;145604;60;VA;90104019;T.A.;78900.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/11/2023;143657;10;VA;80007263;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;106256;30;VA;90117444;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/10/2023;126480;10;VA;90076533;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;135206;10;VA;90034319;EMP;1132800.0;CES;CES Educa;VentaInterna;Especial
26/10/2023;127754;30;CT;81102672;T.A.;455731.0;SedeExterna;Vivencias;VentaExterna;Especial
1/11/2023;135665;20;VA;90042959;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;149737;10;CT;90021024;EMP;1270200.0;Bienestar;Bienestar personas;VentaInterna;Normal
22/11/2023;122080;50;VA;90052796;EMP;64913.0;SedeExterna;Vivencias;VentaExterna;Especial
11/12/2023;144898;100;VA;90057518;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;111645;10;CT;90005035;EMP;437500.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;118560;40;VA;81103886;T.A.;18100.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/09/2023;122353;10;CT;90118636;EMP;2721000.0;SedeExterna;Vivencias;VentaInterna;Normal
14/12/2023;140860;50;VA;81101671;EMP;1164698.0;SedeExterna;Vivencias;VentaInterna;Especial
17/11/2023;141782;10;VA;80009002;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;121241;30;VA;90066792;EMP;290840.0;SedeExterna;Vivencias;VentaInterna;Especial
12/10/2023;133754;20;CT;81102640;EMP;24600.0;Ahorro;Seguros;VentaInterna;Especial
15/06/2023;105971;10;VA;90052627;EMP;98400.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/10/2023;111610;10;CT;90142129;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/08/2023;108197;10;CT;90036073;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/06/2023;100320;10;VA;90163036;EMP;1330600.0;Escuela;CES Emp;VentaInterna;Normal
14/06/2023;105368;10;CT;80024892;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;143870;90;VA;80000515;T.A.;608000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
18/10/2023;133960;10;VA;81103019;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/12/2023;136197;60;CT;89092818;EMP;898110.0;SedeExterna;Vivencias;VentaInterna;Especial
20/11/2023;142285;50;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
31/10/2023;137059;20;CT;81103019;T.A.;248400.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;141662;40;VA;81103886;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/06/2023;105908;10;VA;89093385;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
12/09/2023;121209;10;VA;80018032;EMP;234200.0;CES;CES Emp;VentaInterna;Normal
